nan,Date,unique_idfas,unique_ips,unique_uas,total_requests,requests_per_idfa,impressions,impressions_per_idfa,idfa_ip_ratio,idfa_ua_ratio,IVT,App_Name,IVT_Label
,2025-09-14 02:00:00,8607,8606,155,8814,1.02405019170443,0,0,1.00011619800139,55.5290322580645,0.987952,Invalid 1,IVT
,2025-09-14 03:00:00,11142,11141,157,11484,1.03069466882068,0,0,1.0000897585495,70.968152866242,1.0,Invalid 1,IVT
,2025-09-14 04:00:00,10476,10475,165,10806,1.03150057273769,0,0,1.00009546539379,63.4909090909091,1.0,Invalid 1,IVT
,2025-09-14 05:00:00,8221,8221,164,8459,1.02895024936139,0,0,1.0,50.1280487804878,1.0,Invalid 1,IVT
,2025-09-14 06:00:00,9448,9448,174,9724,1.02921253175275,0,0,1.0,54.2988505747127,1.0,Invalid 1,IVT
,2025-09-14 07:00:00,9023,9023,184,9382,1.03978721046215,0,0,1.0,49.0380434782609,1.0,Invalid 1,IVT
,2025-09-14 08:00:00,13325,13324,194,14218,1.06701688555347,0,0,1.00007505253678,68.6855670103093,1.0,Invalid 1,IVT
,2025-09-14 09:00:00,4938,4938,152,5096,1.03199675982179,0,0,1.0,32.4868421052632,1.0,Invalid 1,IVT
,2025-09-14 10:00:00,5895,5895,171,6154,1.04393553859203,0,0,1.0,34.4736842105263,1.0,Invalid 1,IVT
,2025-09-14 11:00:00,5821,5821,158,6031,1.03607627555403,0,0,1.0,36.8417721518987,1.0,Invalid 1,IVT
,2025-09-14 12:00:00,6695,6694,166,6971,1.04122479462285,0,0,1.0001493875112,40.3313253012048,1.0,Invalid 1,IVT
,2025-09-14 13:00:00,5876,5876,152,6032,1.02654867256637,0,0,1.0,38.6578947368421,1.0,Invalid 1,IVT
,2025-09-14 14:00:00,5535,5535,141,5632,1.01752484191509,0,0,1.0,39.2553191489362,1.0,Invalid 1,IVT
,2025-09-14 15:00:00,4781,4781,113,4833,1.01087638569337,0,0,1.0,42.3097345132743,1.0,Invalid 1,IVT
,2025-09-14 16:00:00,5671,5671,128,5730,1.01040380885205,0,0,1.0,44.3046875,1.0,Invalid 1,IVT
,2025-09-14 17:00:00,6353,6353,122,6423,1.01101841649614,0,0,1.0,52.0737704918033,1.0,Invalid 1,IVT
,2025-09-14 18:00:00,7006,7006,126,7067,1.00870682272338,0,0,1.0,55.6031746031746,1.0,Invalid 1,IVT
,2025-09-14 19:00:00,8745,8745,139,8844,1.01132075471698,0,0,1.0,62.9136690647482,1.0,Invalid 1,IVT
,2025-09-14 20:00:00,8293,8293,142,8412,1.01434945134451,0,0,1.0,58.4014084507042,1.0,Invalid 1,IVT
,2025-09-14 21:00:00,6383,6383,129,6446,1.00986996710011,0,0,1.0,49.4806201550388,1.0,Invalid 1,IVT
,2025-09-14 22:00:00,7563,7563,146,7670,1.01414782493719,0,0,1.0,51.8013698630137,1.0,Invalid 1,IVT
,2025-09-14 23:00:00,43842,43840,210,47495,1.08332192874413,0,0,1.00004562043796,208.771428571429,1.0,Invalid 1,IVT
,2025-09-15 00:00:00,31620,31618,192,33602,1.06268184693232,0,0,1.00006325510785,164.6875,1.0,Invalid 1,IVT
,2025-09-15 01:00:00,25285,25280,205,26633,1.05331224045877,0,0,1.00019778481013,123.341463414634,1.0,Invalid 1,IVT
,2025-09-11 14:00:00,1665,1665,336,1679,1.00840840840841,0,0,1.0,4.95535714285714,0.0,Invalid 2,IVT
,2025-09-11 15:00:00,3123,3123,433,3154,1.00992635286583,0,0,1.0,7.21247113163972,0.0,Invalid 2,IVT
,2025-09-11 16:00:00,4143,4143,466,4203,1.01448225923244,0,0,1.0,8.89055793991416,0.026316,Invalid 2,IVT
,2025-09-11 17:00:00,3332,3332,432,3374,1.01260504201681,0,0,1.0,7.71296296296296,0.0,Invalid 2,IVT
,2025-09-11 18:00:00,2361,2361,386,2381,1.00847098686997,0,0,1.0,6.11658031088083,0.0,Invalid 2,IVT
,2025-09-11 19:00:00,2367,2367,386,2376,1.00380228136882,0,0,1.0,6.13212435233161,0.0,Invalid 2,IVT
,2025-09-11 20:00:00,2682,2682,415,2708,1.00969425801641,0,0,1.0,6.46265060240964,0.0,Invalid 2,IVT
,2025-09-11 21:00:00,2374,2374,405,2386,1.0050547598989,0,0,1.0,5.86172839506173,0.714286,Invalid 2,IVT
,2025-09-11 22:00:00,2648,2648,421,2674,1.00981873111782,0,0,1.0,6.28978622327791,1.0,Invalid 2,IVT
,2025-09-11 23:00:00,2081,2081,361,2088,1.00336376741951,0,0,1.0,5.76454293628809,1.0,Invalid 2,IVT
,2025-09-12 00:00:00,2516,2516,406,2532,1.00635930047695,0,0,1.0,6.19704433497537,1.0,Invalid 2,IVT
,2025-09-12 01:00:00,2027,2026,383,2038,1.00542673902319,0,0,1.0004935834156,5.29242819843342,1.0,Invalid 2,IVT
,2025-09-12 02:00:00,2381,2381,402,2395,1.00587988240235,0,0,1.0,5.9228855721393,1.0,Invalid 2,IVT
,2025-09-12 03:00:00,3201,3201,438,3243,1.01312089971884,0,0,1.0,7.30821917808219,1.0,Invalid 2,IVT
,2025-09-12 04:00:00,2352,2352,403,2364,1.00510204081633,0,0,1.0,5.83622828784119,1.0,Invalid 2,IVT
,2025-09-12 05:00:00,2883,2883,437,2912,1.01005896635449,0,0,1.0,6.59725400457666,1.0,Invalid 2,IVT
,2025-09-12 06:00:00,3047,3047,459,3088,1.0134558582212,0,0,1.0,6.63834422657952,0.967742,Invalid 2,IVT
,2025-09-12 07:00:00,4459,4459,492,4582,1.02758466023772,0,0,1.0,9.0630081300813,1.0,Invalid 2,IVT
,2025-09-12 08:00:00,4046,4046,487,4157,1.02743450321305,0,0,1.0,8.30800821355236,1.0,Invalid 2,IVT
,2025-09-12 09:00:00,4698,4698,520,4872,1.03703703703704,0,0,1.0,9.03461538461539,1.0,Invalid 2,IVT
,2025-09-12 10:00:00,4909,4909,514,5124,1.04379710735384,0,0,1.0,9.55058365758755,0.981818,Invalid 2,IVT
,2025-09-12 11:00:00,4643,4643,513,4864,1.04759853542968,0,0,1.0,9.05068226120858,1.0,Invalid 2,IVT
,2025-09-12 12:00:00,4726,4726,499,4938,1.04485823106221,0,0,1.0,9.47094188376754,0.982456,Invalid 2,IVT
,2025-09-12 13:00:00,4922,4922,514,5115,1.03921170255994,0,0,1.0,9.57587548638132,0.977273,Invalid 2,IVT
,2025-09-12 14:00:00,5568,5568,505,5741,1.03107040229885,0,0,1.0,11.0257425742574,1.0,Invalid 2,IVT
,2025-09-12 15:00:00,3896,3896,447,3968,1.01848049281314,0,0,1.0,8.7158836689038,1.0,Invalid 2,IVT
,2025-09-12 16:00:00,3853,3853,465,3903,1.01297690111601,0,0,1.0,8.28602150537634,1.0,Invalid 2,IVT
,2025-09-12 17:00:00,5511,5511,523,5607,1.01741970604246,0,0,1.0,10.5372848948375,1.0,Invalid 2,IVT
,2025-09-12 18:00:00,21987,21985,734,23583,1.07258834765998,0,0,1.00009097111667,29.9550408719346,0.995595,Invalid 2,IVT
,2025-09-12 19:00:00,23848,23845,748,25886,1.08545790003355,0,0,1.00012581253932,31.8823529411765,0.992727,Invalid 2,IVT
,2025-09-12 20:00:00,24912,24908,754,26943,1.08152697495183,0,0,1.00016059097479,33.0397877984085,0.996454,Invalid 2,IVT
,2025-09-12 21:00:00,13768,13767,675,14329,1.04074665891923,0,0,1.00007263746641,20.397037037037,0.993289,Invalid 2,IVT
,2025-09-12 22:00:00,15031,15028,702,15623,1.03938527044109,0,0,1.00019962736226,21.4116809116809,0.993976,Invalid 2,IVT
,2025-09-12 23:00:00,15729,15728,715,16378,1.04126136435883,0,0,1.00006358087487,21.9986013986014,1.0,Invalid 2,IVT
,2025-09-13 00:00:00,10329,10328,631,10660,1.03204569658244,0,0,1.00009682416731,16.3692551505547,1.0,Invalid 2,IVT
,2025-09-13 01:00:00,5397,5396,510,5464,1.0124143042431,0,0,1.00018532246108,10.5823529411765,1.0,Invalid 2,IVT
,2025-09-13 02:00:00,5380,5380,491,5447,1.01245353159851,0,0,1.0,10.9572301425662,1.0,Invalid 2,IVT
,2025-09-13 03:00:00,3863,3863,459,3898,1.00906031581672,0,0,1.0,8.4161220043573,1.0,Invalid 2,IVT
,2025-09-13 04:00:00,12982,12980,662,13320,1.02603604991527,0,0,1.00015408320493,19.6102719033233,0.984848,Invalid 2,IVT
,2025-09-13 05:00:00,5476,5476,517,5542,1.01205259313367,0,0,1.0,10.5918762088975,1.0,Invalid 2,IVT
,2025-09-13 06:00:00,8821,8821,630,9063,1.02743453123229,0,0,1.0,14.0015873015873,1.0,Invalid 2,IVT
,2025-09-13 07:00:00,3325,3325,446,3370,1.01353383458647,0,0,1.0,7.45515695067265,1.0,Invalid 2,IVT
,2025-09-13 08:00:00,4385,4385,523,4490,1.02394526795895,0,0,1.0,8.38432122370937,0.972222,Invalid 2,IVT
,2025-09-13 09:00:00,4511,4511,526,4641,1.02881844380403,0,0,1.0,8.57604562737643,1.0,Invalid 2,IVT
,2025-09-13 10:00:00,4630,4630,503,4800,1.03671706263499,0,0,1.0,9.20477137176938,1.0,Invalid 2,IVT
,2025-09-13 11:00:00,4187,4187,479,4341,1.0367805111058,0,0,1.0,8.74112734864301,1.0,Invalid 2,IVT
,2025-09-13 12:00:00,3923,3923,478,4058,1.0344124394596,0,0,1.0,8.2071129707113,0.97619,Invalid 2,IVT
,2025-09-13 13:00:00,3717,3716,441,3839,1.03282216841539,0,0,1.0002691065662,8.42857142857143,1.0,Invalid 2,IVT
,2025-09-13 14:00:00,3446,3446,450,3505,1.01712130005804,0,0,1.0,7.65777777777778,1.0,Invalid 2,IVT
,2025-09-13 15:00:00,3741,3741,436,3784,1.01149425287356,0,0,1.0,8.5802752293578,1.0,Invalid 2,IVT
,2025-09-13 16:00:00,3810,3810,441,3853,1.01128608923885,0,0,1.0,8.63945578231293,1.0,Invalid 2,IVT
,2025-09-13 17:00:00,3601,3601,450,3638,1.01027492363232,0,0,1.0,8.00222222222222,1.0,Invalid 2,IVT
,2025-09-13 18:00:00,3930,3930,466,3981,1.01297709923664,0,0,1.0,8.43347639484979,1.0,Invalid 2,IVT
,2025-09-13 19:00:00,3353,3353,430,3386,1.00984193259767,0,0,1.0,7.79767441860465,1.0,Invalid 2,IVT
,2025-09-13 20:00:00,4428,4427,481,4488,1.01355013550136,0,0,1.00022588660492,9.20582120582121,1.0,Invalid 2,IVT
,2025-09-13 21:00:00,6226,6226,546,6352,1.02023771281722,0,0,1.0,11.4029304029304,1.0,Invalid 2,IVT
,2025-09-13 22:00:00,22254,22250,749,23618,1.06129235193673,0,0,1.0001797752809,29.7116154873164,1.0,Invalid 2,IVT
,2025-09-13 23:00:00,24559,24555,796,26071,1.06156602467527,0,0,1.00016289961311,30.8530150753769,1.0,Invalid 2,IVT
,2025-09-14 00:00:00,30254,30248,855,32497,1.07413895683215,0,0,1.00019836022216,35.3847953216374,0.988338,Invalid 2,IVT
,2025-09-14 01:00:00,14091,14090,698,14501,1.02909658647364,0,0,1.00007097232079,20.1876790830946,1.0,Invalid 2,IVT
,2025-09-14 02:00:00,7179,7179,574,7309,1.0181083716395,0,0,1.0,12.506968641115,1.0,Invalid 2,IVT
,2025-09-14 03:00:00,8792,8792,612,8965,1.01967697907188,0,0,1.0,14.3660130718954,1.0,Invalid 2,IVT
,2025-09-14 04:00:00,8258,8258,602,8459,1.02434003390652,0,0,1.0,13.7176079734219,1.0,Invalid 2,IVT
,2025-09-14 05:00:00,7723,7722,598,7896,1.02240062152013,0,0,1.0001295001295,12.9147157190635,1.0,Invalid 2,IVT
,2025-09-14 06:00:00,8612,8611,616,8851,1.02775197398978,0,0,1.00011613053072,13.9805194805195,0.990196,Invalid 2,IVT
,2025-09-14 07:00:00,7738,7737,598,8034,1.03825277849574,0,0,1.00012924906294,12.9397993311037,1.0,Invalid 2,IVT
,2025-09-14 08:00:00,9686,9686,656,10246,1.05781540367541,0,0,1.0,14.765243902439,1.0,Invalid 2,IVT
,2025-09-14 09:00:00,3588,3588,474,3680,1.02564102564103,0,0,1.0,7.56962025316456,1.0,Invalid 2,IVT
,2025-09-14 10:00:00,4338,4338,482,4494,1.0359612724758,0,0,1.0,9.0,1.0,Invalid 2,IVT
,2025-09-14 11:00:00,3843,3843,487,3938,1.02472027062191,0,0,1.0,7.8911704312115,1.0,Invalid 2,IVT
,2025-09-14 12:00:00,4065,4065,467,4221,1.03837638376384,0,0,1.0,8.70449678800857,1.0,Invalid 2,IVT
,2025-09-14 13:00:00,3571,3571,459,3654,1.0232427891347,0,0,1.0,7.77995642701525,1.0,Invalid 2,IVT
,2025-09-14 14:00:00,3339,3339,405,3386,1.01407607067984,0,0,1.0,8.24444444444444,1.0,Invalid 2,IVT
,2025-09-14 15:00:00,2710,2710,404,2732,1.00811808118081,0,0,1.0,6.70792079207921,1.0,Invalid 2,IVT
,2025-09-14 16:00:00,2703,2703,407,2725,1.00813910469848,0,0,1.0,6.64127764127764,1.0,Invalid 2,IVT
,2025-09-14 17:00:00,2525,2525,391,2547,1.00871287128713,0,0,1.0,6.45780051150895,1.0,Invalid 2,IVT
,2025-09-14 18:00:00,2754,2754,416,2779,1.00907770515614,0,0,1.0,6.62019230769231,1.0,Invalid 2,IVT
,2025-09-14 19:00:00,3829,3829,477,3872,1.01123008618438,0,0,1.0,8.0272536687631,1.0,Invalid 2,IVT
,2025-09-14 20:00:00,4008,4008,467,4046,1.00948103792415,0,0,1.0,8.58244111349037,1.0,Invalid 2,IVT
,2025-09-14 21:00:00,3260,3259,431,3284,1.00736196319018,0,0,1.00030684258975,7.56380510440835,1.0,Invalid 2,IVT
,2025-09-14 22:00:00,4256,4256,495,4284,1.00657894736842,0,0,1.0,8.5979797979798,1.0,Invalid 2,IVT
,2025-09-14 23:00:00,14869,14868,709,15436,1.03813302844845,0,0,1.00006725854183,20.9717912552891,1.0,Invalid 2,IVT
,2025-09-15 00:00:00,15306,15305,700,15915,1.03978831830655,0,0,1.0000653381248,21.8657142857143,1.0,Invalid 2,IVT
,2025-09-15 01:00:00,14185,14185,722,14640,1.03207613676419,0,0,1.0,19.6468144044321,1.0,Invalid 2,IVT
,2025-09-11 14:00:00,14361,14354,158,21888,1.52412784625026,0,0,1.00048766894246,90.8924050632911,0.0,Invalid 3,IVT
,2025-09-11 15:00:00,9305,9303,115,10019,1.07673293927996,0,0,1.00021498441363,80.9130434782609,0.0,Invalid 3,IVT
,2025-09-11 16:00:00,11985,11981,144,12869,1.07375886524823,0,0,1.00033386194808,83.2291666666667,0.0,Invalid 3,IVT
,2025-09-11 17:00:00,11252,11250,127,12057,1.07154283682901,0,0,1.00017777777778,88.5984251968504,0.008621,Invalid 3,IVT
,2025-09-11 18:00:00,10502,10498,103,11363,1.08198438392687,0,0,1.00038102495713,101.961165048544,0.0,Invalid 3,IVT
,2025-09-11 19:00:00,11010,11002,106,11946,1.0850136239782,0,0,1.00072714051991,103.867924528302,0.008547,Invalid 3,IVT
,2025-09-11 20:00:00,10935,10927,117,11849,1.08358481938729,0,0,1.00073213141759,93.4615384615385,0.014184,Invalid 3,IVT
,2025-09-11 21:00:00,10205,10200,102,11112,1.08887800097991,0,0,1.00049019607843,100.049019607843,0.0,Invalid 3,IVT
,2025-09-11 22:00:00,11138,11137,109,12085,1.08502424133597,0,0,1.00008979078747,102.183486238532,0.010204,Invalid 3,IVT
,2025-09-11 23:00:00,10101,10098,93,10970,1.08603108603109,0,0,1.00029708853238,108.612903225806,0.011364,Invalid 3,IVT
,2025-09-12 00:00:00,10341,10333,111,11235,1.08645198723528,0,0,1.00077421852318,93.1621621621622,0.0125,Invalid 3,IVT
,2025-09-12 01:00:00,10201,10198,107,10968,1.07518870698951,0,0,1.0002941753285,95.3364485981308,0.004566,Invalid 3,IVT
,2025-09-12 02:00:00,11717,11709,123,12478,1.0649483656226,0,0,1.00068323511829,95.260162601626,0.004902,Invalid 3,IVT
,2025-09-12 03:00:00,14015,14009,156,14578,1.04017124509454,0,0,1.00042829609537,89.8397435897436,0.0,Invalid 3,IVT
,2025-09-12 04:00:00,11984,11979,138,12793,1.06750667556742,0,0,1.00041739711161,86.8405797101449,0.0,Invalid 3,IVT
,2025-09-12 05:00:00,11663,11653,147,12462,1.06850724513419,0,0,1.00085814811637,79.3401360544218,0.014925,Invalid 3,IVT
,2025-09-12 06:00:00,12361,12354,162,13163,1.06488148208074,0,0,1.0005666180994,76.3024691358025,0.0,Invalid 3,IVT
,2025-09-12 07:00:00,13256,13249,185,14214,1.07226916113458,0,0,1.00052834176164,71.6540540540541,0.0,Invalid 3,IVT
,2025-09-12 08:00:00,10827,10823,185,11566,1.06825528770666,0,0,1.00036958329484,58.5243243243243,0.0,Invalid 3,IVT
,2025-09-12 09:00:00,11792,11788,187,12684,1.07564450474898,0,0,1.0003393281303,63.0588235294118,0.0,Invalid 3,IVT
,2025-09-12 10:00:00,11761,11757,196,12733,1.08264603350055,0,0,1.00034022284596,60.0051020408163,0.008621,Invalid 3,IVT
,2025-09-12 11:00:00,11767,11762,196,12773,1.08549332880088,0,0,1.00042509777249,60.0357142857143,0.0,Invalid 3,IVT
,2025-09-12 12:00:00,11160,11158,187,12128,1.08673835125448,0,0,1.00017924359204,59.6791443850267,0.008547,Invalid 3,IVT
,2025-09-12 13:00:00,10988,10982,170,11857,1.07908627593739,0,0,1.00054634857039,64.6352941176471,0.014184,Invalid 3,IVT
,2025-09-12 14:00:00,11919,11913,167,12734,1.0683782196493,0,0,1.00050365147318,71.3712574850299,0.0,Invalid 3,IVT
,2025-09-12 15:00:00,9049,9045,134,9484,1.04807161012267,0,0,1.00044223327805,67.5298507462687,0.010204,Invalid 3,IVT
,2025-09-12 16:00:00,8745,8743,129,9213,1.05351629502573,0,0,1.00022875443212,67.7906976744186,0.011364,Invalid 3,IVT
,2025-09-12 17:00:00,7858,7853,116,8247,1.04950369050649,0,0,1.00063669935057,67.7413793103448,0.0125,Invalid 3,IVT
,2025-09-12 18:00:00,18589,18584,161,20067,1.07950938727204,0,0,1.000269048644,115.459627329193,0.004566,Invalid 3,IVT
,2025-09-12 19:00:00,19487,19477,172,21213,1.0885718684251,0,0,1.00051342609231,113.296511627907,0.004902,Invalid 3,IVT
,2025-09-12 20:00:00,25626,25618,179,28406,1.10848357137282,0,0,1.00031228042782,143.162011173184,0.0,Invalid 3,IVT
,2025-09-12 21:00:00,9775,9775,147,10194,1.04286445012788,0,0,1.0,66.4965986394558,0.0,Invalid 3,IVT
,2025-09-12 22:00:00,12334,12334,164,12878,1.04410572401492,0,0,1.0,75.2073170731707,0.014925,Invalid 3,IVT
,2025-09-12 23:00:00,12758,12757,162,13286,1.04138579714689,0,0,1.00007838833582,78.7530864197531,0.0,Invalid 3,IVT
,2025-09-13 00:00:00,9445,9445,159,9727,1.02985706723134,0,0,1.0,59.4025157232704,0.0,Invalid 3,IVT
,2025-09-13 01:00:00,6356,6355,152,6468,1.01762114537445,0,0,1.00015735641227,41.8157894736842,0.0,Invalid 3,IVT
,2025-09-13 02:00:00,11408,11402,144,12028,1.05434782608696,0,0,1.00052622346957,79.2222222222222,0.01,Invalid 3,IVT
,2025-09-13 03:00:00,8497,8497,146,8807,1.03648346475227,0,0,1.0,58.1986301369863,0.0,Invalid 3,IVT
,2025-09-13 04:00:00,14028,14027,199,14456,1.03051040775592,0,0,1.00007129108149,70.4924623115578,0.201389,Invalid 3,IVT
,2025-09-13 05:00:00,4608,4608,144,4680,1.015625,0,0,1.0,32.0,0.75,Invalid 3,IVT
,2025-09-13 06:00:00,10016,10014,160,10491,1.04742412140575,0,0,1.00019972039145,62.6,1.0,Invalid 3,IVT
,2025-09-13 07:00:00,6465,6465,124,6952,1.0753286929621,0,0,1.0,52.1370967741936,1.0,Invalid 3,IVT
,2025-09-13 08:00:00,7450,7447,137,8077,1.0841610738255,0,0,1.00040284678394,54.3795620437956,0.977011,Invalid 3,IVT
,2025-09-13 09:00:00,8473,8469,146,9240,1.09052283724773,0,0,1.00047231078049,58.0342465753425,0.988506,Invalid 3,IVT
,2025-09-13 10:00:00,8964,8962,159,9793,1.09248103525212,0,0,1.00022316447222,56.377358490566,0.988764,Invalid 3,IVT
,2025-09-13 11:00:00,9068,9065,160,9899,1.09164093515659,0,0,1.00033094318809,56.675,1.0,Invalid 3,IVT
,2025-09-13 12:00:00,9156,9155,158,9955,1.08726518130188,0,0,1.000109229929,57.9493670886076,1.0,Invalid 3,IVT
,2025-09-13 13:00:00,10381,10376,153,11372,1.09546286484924,0,0,1.00048188126446,67.8496732026144,0.990476,Invalid 3,IVT
,2025-09-13 14:00:00,10374,10371,134,11154,1.07518796992481,0,0,1.00028926815158,77.4179104477612,1.0,Invalid 3,IVT
,2025-09-13 15:00:00,10410,10404,133,11200,1.07588856868396,0,0,1.00057670126874,78.2706766917293,1.0,Invalid 3,IVT
,2025-09-13 16:00:00,10195,10193,111,10997,1.07866601275135,0,0,1.00019621308741,91.8468468468469,0.990991,Invalid 3,IVT
,2025-09-13 17:00:00,9743,9742,102,10552,1.0830339731089,0,0,1.00010264832683,95.5196078431372,0.990196,Invalid 3,IVT
,2025-09-13 18:00:00,11277,11266,124,12316,1.09213443291656,0,0,1.00097638913545,90.9435483870968,0.992063,Invalid 3,IVT
,2025-09-13 19:00:00,11139,11136,103,12144,1.09022353891732,0,0,1.00026939655172,108.145631067961,1.0,Invalid 3,IVT
,2025-09-13 20:00:00,11966,11961,112,13158,1.0996155774695,0,0,1.00041802524873,106.839285714286,1.0,Invalid 3,IVT
,2025-09-13 21:00:00,10912,10908,134,11433,1.04774560117302,0,0,1.000366703337,81.4328358208955,0.982143,Invalid 3,IVT
,2025-09-13 22:00:00,27986,27978,187,30114,1.0760380190095,0,0,1.00028593895203,149.657754010695,0.986014,Invalid 3,IVT
,2025-09-13 23:00:00,23687,23682,187,25273,1.06695655844978,0,0,1.00021113081665,126.668449197861,1.0,Invalid 3,IVT
,2025-09-14 00:00:00,27020,27015,199,29406,1.08830495928942,0,0,1.00018508236165,135.778894472362,0.982993,Invalid 3,IVT
,2025-09-14 01:00:00,12561,12558,161,13094,1.0424329273147,0,0,1.00023889154324,78.0186335403727,1.0,Invalid 3,IVT
,2025-09-14 02:00:00,5265,5264,132,5405,1.02659069325736,0,0,1.00018996960486,39.8863636363636,0.983051,Invalid 3,IVT
,2025-09-14 03:00:00,6542,6541,134,6737,1.02980739834913,0,0,1.00015288182235,48.8208955223881,1.0,Invalid 3,IVT
,2025-09-14 04:00:00,6165,6164,142,6359,1.03146796431468,0,0,1.00016223231668,43.4154929577465,1.0,Invalid 3,IVT
,2025-09-14 05:00:00,3880,3880,127,3969,1.0229381443299,0,0,1.0,30.5511811023622,0.97619,Invalid 3,IVT
,2025-09-14 06:00:00,3876,3876,128,4014,1.03560371517028,0,0,1.0,30.28125,1.0,Invalid 3,IVT
,2025-09-14 07:00:00,2662,2662,124,2753,1.03418482344102,0,0,1.0,21.4677419354839,1.0,Invalid 3,IVT
,2025-09-14 08:00:00,6112,6110,168,6510,1.06511780104712,0,0,1.00032733224223,36.3809523809524,1.0,Invalid 3,IVT
,2025-09-14 09:00:00,5243,5242,138,5537,1.05607476635514,0,0,1.00019076688287,37.9927536231884,1.0,Invalid 3,IVT
,2025-09-14 10:00:00,7878,7875,166,8550,1.08530083777609,0,0,1.00038095238095,47.4578313253012,1.0,Invalid 3,IVT
,2025-09-14 11:00:00,8158,8157,161,8892,1.08997303260603,0,0,1.00012259409096,50.6708074534162,1.0,Invalid 3,IVT
,2025-09-14 12:00:00,9217,9213,154,10040,1.08929152652707,0,0,1.00043416910887,59.8506493506494,1.0,Invalid 3,IVT
,2025-09-14 13:00:00,10367,10364,147,11308,1.0907687855696,0,0,1.0002894635276,70.5238095238095,1.0,Invalid 3,IVT
,2025-09-14 14:00:00,11196,11189,123,12068,1.0778849589139,0,0,1.00062561444276,91.0243902439025,1.0,Invalid 3,IVT
,2025-09-14 15:00:00,11059,11053,116,11915,1.07740302016457,0,0,1.00054283904822,95.3362068965517,1.0,Invalid 3,IVT
,2025-09-14 16:00:00,11181,11175,103,12146,1.08630712816385,0,0,1.00053691275168,108.553398058252,1.0,Invalid 3,IVT
,2025-09-14 17:00:00,10157,10153,96,11117,1.09451609727282,0,0,1.00039397222496,105.802083333333,1.0,Invalid 3,IVT
,2025-09-14 18:00:00,11607,11600,105,12712,1.09520117170673,0,0,1.00060344827586,110.542857142857,1.0,Invalid 3,IVT
,2025-09-14 19:00:00,9214,9209,95,9804,1.06403299327111,0,0,1.00054294711695,96.9894736842105,1.0,Invalid 3,IVT
,2025-09-14 20:00:00,10592,10588,102,11543,1.08978474320242,0,0,1.00037778617303,103.843137254902,1.0,Invalid 3,IVT
,2025-09-14 21:00:00,7865,7864,96,8438,1.07285441830896,0,0,1.00012716174975,81.9270833333333,1.0,Invalid 3,IVT
,2025-09-14 22:00:00,7780,7777,96,8225,1.05719794344473,0,0,1.000385752861,81.0416666666667,1.0,Invalid 3,IVT
,2025-09-14 23:00:00,15669,15667,173,16890,1.07792456442657,0,0,1.00012765685836,90.5722543352601,1.0,Invalid 3,IVT
,2025-09-15 00:00:00,11223,11219,163,11862,1.05693664795509,0,0,1.00035653801587,68.8527607361963,1.0,Invalid 3,IVT
,2025-09-15 01:00:00,11104,11103,147,11605,1.04511887608069,0,0,1.000090065748,75.5374149659864,1.0,Invalid 3,IVT
